번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),점포구분명,Unnamed: 29,위도,경도
1166,대규모점포,08_25_01_P,3460000,2010346010207500001,2010-05-14,,1,영업/정상,1,정상영업,,,,2010-05-14,0537802210,14398.0,706-723,대구광역시 수성구 범물1동 1273번지 동아백화점수성점,"대구광역시 수성구 지범로 191 (범물동,동아백화점수성점)",,동아백화점 수성점,2024-12-20 13:49:12,U,2024-12-22 02:40:00,복합쇼핑몰,348194.499420792,259144.519321173,대규모점포,,35.821249,128.640645
1167,대규모점포,08_25_01_P,3460000,2010346010207500002,2010-05-14,,1,영업/정상,1,정상영업,,,,2010-05-14,0537542031,10707.0,706-777,대구광역시 수성구 수성동4가 1090번지 8호 수성하이츠 쇼핑몰,"대구광역시 수성구 수성로 393 (수성동4가,수성하이츠 쇼핑몰)",,수성하이츠 쇼핑몰,2024-10-23 17:17:55,U,2024-10-25 02:40:00,복합쇼핑몰,345663.599838521,263506.500129769,대규모점포,,35.860924,128.613445
1168,대규모점포,08_25_01_P,3730000,2010373010207500001,2010-05-11,,1,영업/정상,1,정상영업,,,,,052-220-6500,10382.0,689-853,울산광역시 울주군 범서읍 굴화리 295번지 1호,울산광역시 울주군 범서읍 장검길 10,,울산원예농업협동조합 하나로마트,2023-04-27 14:56:57,U,2023-04-29 02:40:00,그 밖의 대규모점포,404308.732486682,230986.181612496,대규모점포,,35.557595,129.25406
1169,대규모점포,08_25_01_P,3980000,2010398007807500001,2010-05-07,,1,영업/정상,1,정상영업,,,,,550-7114,30010.78,471-010,경기도 구리시 인창동 677번지  롯데스퀘어(주)구리점,경기도 구리시 경춘로 261 (인창동),471-712,롯데쇼핑(주) 구리점,2017-04-27 10:55:00,I,2018-08-31 23:59:59,백화점,212647.021160325,455616.655198478,대규모점포,,37.602787,127.144008
1170,대규모점포,08_25_01_P,3400000,2010340004407500001,2010-05-07,,1,영업/정상,1,정상영업,,,,,051-290-6000,7372.53,,부산광역시 기장군 일광읍 삼성리 547-6,부산광역시 기장군 일광읍 기장대로 673,46048,(주)메가마트 기장점,2024-12-20 15:26:01,U,2024-12-22 02:40:00,대형마트,402168.69425719,197304.274454258,대규모점포,,35.254682,129.222134
1171,대규모점포,08_25_01_P,3240000,2010324013907500001,2010-05-06,,1,영업/정상,1,정상영업,,,,,02-470-9205,3620.92,134-811,서울특별시 강동구 길동 339번지 1호,서울특별시 강동구 양재대로124길 32 (길동),134-811,동서울오네뜨상가,2014-10-07 20:38:06,I,2018-08-31 23:59:59,그 밖의 대규모점포,212624.891449347,448937.811380947,대규모점포,,37.542612,127.143643
1172,대규모점포,08_25_01_P,3320000,2010332007907500001,2010-04-30,,1,영업/정상,1,정상영업,,,,,051-366-2007,7653.57,616-102,부산광역시 북구 덕천2동 398번지 2호,부산광역시 북구 만덕대로 23 (덕천동),616-819,뉴코아 덕천점,2024-11-27 15:17:03,U,2024-11-29 02:40:00,복합쇼핑몰,382731.210151804,192059.745558294,대규모점포,,35.21117,129.007524
1173,대규모점포,08_25_01_P,3070000,2010307013407500001,2010-04-28,,1,영업/정상,1,정상영업,,,,,9203485,10006.0,,서울특별시 성북구 길음동 25번지 2호 신세계 이마트 미아점,"서울특별시 성북구 도봉로 17, 신세계 이마트 미아점 (길음동)",02729,이마트 미아점,2020-04-22 10:13:56,U,2020-04-24 02:40:00,대형마트,202555.30089577,456503.066230481,대규모점포,,37.610856,127.029728
1174,대규모점포,08_25_01_P,3330000,2010333010307500003,2010-04-14,,1,영업/정상,1,정상영업,,,,,051 608 1053,11193.0,612-011,부산광역시 해운대구 중1동 1767번지,부산광역시 해운대구 좌동순환로 511 (중동),,(주)이마트 해운대점,2024-04-24 14:31:09,U,2024-04-26 02:40:00,대형마트,397397.832766508,187354.835259297,대규모점포,,35.166018,129.167366
1175,대규모점포,08_25_01_P,3860000,2010386021207500001,2010-04-14,,1,영업/정상,1,정상영업,,,,,032-718-1053,12833.18,420-021,경기도 부천시 원미구 중1동 1157번지,경기도 부천시 원미구 석천로 188 (중동),,(주)이마트중동점,2024-05-03 09:53:00,U,2024-05-05 02:40:00,복합쇼핑몰,179059.890468202,444675.160533494,대규모점포,,37.504053,126.763967
1176,대규모점포,08_25_01_P,4390000,2010439010307500001,2010-04-06,,1,영업/정상,1,정상영업,,,,,043 841 1052,8429.86,,충청북도 충주시 문화동 1024번지 이마트,"충청북도 충주시 중원대로 3420, 이마트 (문화동)",27407,(주) 이마트 충주점,2024-04-19 10:29:53,U,2024-04-21 02:40:00,대형마트,282189.198577445,386015.218668088,대규모점포,,36.972161,127.923792
1178,대규모점포,08_25_01_P,3090000,2010309010507500001,2010-04-02,,1,영업/정상,1,정상영업,,,,,02-901-1050,4297.5,132-904,서울특별시 도봉구 창동 135번지 26호,서울특별시 도봉구 노해로65길 4 (창동),132-904,(주) 이마트 창동점,2024-04-15 10:29:06,U,2024-04-17 02:40:00,복합쇼핑몰,204107.090272108,461072.642448925,대규모점포,,37.652022,127.047328
1179,대규모점포,08_25_01_P,5330000,2010533010507500001,2010-04-01,,1,영업/정상,1,정상영업,,,,,055 640 8891,9415.0,650-800,경상남도 통영시 무전동 986번지,경상남도 통영시 안개로 37 (무전동),,대백아울렛 통영점,2015-08-07 11:31:35,I,2018-08-31 23:59:59,그 밖의 대규모점포,330722.011290641,152093.427869446,대규모점포,,34.859153,128.430277
1180,대규모점포,08_25_01_P,4641000,2010464032407500001,2010-03-31,,1,영업/정상,1,정상영업,,,,,063  2591050,6571.04,560-821,전북특별자치도 전주시 완산구 서신동 767번지,전북특별자치도 전주시 완산구 당산로 111 (서신동),,(주)이마트 전주점,2024-04-17 10:17:10,U,2024-04-19 02:40:00,대형마트,210795.594377656,259168.919302767,대규모점포,,35.832588,127.120284
1181,대규모점포,08_25_01_P,4080000,2010408014107500001,2010-03-29,,1,영업/정상,1,정상영업,,,,,031-8046-8000,4326.62,456-280,경기도 안성시 계동 85번지 3호,경기도 안성시 안성맞춤대로 833 (계동),456-280,안성축산농협 하나로마트,2018-08-10 10:15:27,I,2018-08-31 23:59:59,대형마트,223771.205358289,387484.797282739,대규모점포,,36.988686,127.267809
1182,대규모점포,08_25_01_P,3530000,2000353000007500017,2010-03-24,,1,영업/정상,1,정상영업,,,,,032 8191345,3269.88,,인천광역시 남동구 논현동 450호,인천광역시 남동구 남동서로 226 (논현동),,공장용품상가,2023-01-13 15:19:14,U,2023-01-15 02:40:00,그 밖의 대규모점포,172845.980584101,434224.322056537,대규모점포,,37.409729,126.694077
1183,대규모점포,08_25_01_P,4060000,2010406017607500001,2010-03-24,,1,영업/정상,1,정상영업,,,,,031-950-1053,9184.17,413-835,경기도 파주시 교하읍 야당1리 195번지 5호,경기도 파주시 당하길 10 (당하동),413-090,(주)이마트파주점,2024-04-18 10:32:55,U,2024-04-20 02:40:00,대형마트,178030.82794167,471632.260930404,대규모점포,,37.746904,126.751517
1185,대규모점포,08_25_01_P,4181000,2010418016607500002,2010-03-11,,1,영업/정상,1,정상영업,,,,,033-269-8000,12426.0,200-943,강원특별자치도 춘천시 퇴계동 141번지,"강원특별자치도 춘천시 김유정로 1840 (퇴계동, 홈플러스 춘천점)",200-943,홈플러스(주)춘천점,2024-03-05 19:20:31,U,2024-03-07 02:40:00,대형마트,264597.191878957,483368.29049207,대규모점포,,37.850623,127.734747
1188,대규모점포,08_25_01_P,3000000,2010300012907500001,2010-02-18,,1,영업/정상,1,정상영업,,,,,3413-0276,8390.2,110-410,서울특별시 종로구 인의동 112번지 2호,서울특별시 종로구 창경궁로 109 (인의동),110-410,세운스퀘어,2024-10-14 10:32:03,U,2024-10-17 02:40:00,그 밖의 대규모점포,199670.979884558,452221.775006084,대규모점포,,37.572286,126.997063
1189,대규모점포,08_25_01_P,3250000,2010325008307500001,2010-02-10,,1,영업/정상,1,정상영업,,,,,242-8786,3807.0,600-061,부산광역시 중구 신창동1가 8번지,부산광역시 중구 광복중앙로 9 (신창동1가),600-061,새부산타운,2011-11-16 13:11:31,I,2018-08-31 23:59:59,쇼핑센터,385102.447573369,179784.976689843,대규모점포,,35.100166,129.030802
1190,대규모점포,08_25_01_P,4181000,2010418016607500001,2010-02-04,,1,영업/정상,1,정상영업,,,,,033 240 2500,14598.79,200-190,강원특별자치도 춘천시 온의동 6번지 25호,"강원특별자치도 춘천시 방송길 84 (온의동, 롯데마트 춘천점)",200-937,롯데쇼핑(주)롯데마트 춘천점,2025-12-29 13:55:14,U,2025-12-31 02:40:00,대형마트,263109.175778889,485355.40305733,대규모점포,,37.868628,127.718014
1193,대규모점포,08_25_01_P,3640000,2009364010407500013,2009-12-30,,1,영업/정상,1,정상영업,,,,,,23787.0,300-200,대전광역시 동구 용전동 63번지 3호 외 2필지,대전광역시 동구 동서대로 1689 (용전동),300-710,(주)이마트 대전터미널점,2012-01-11 18:13:11,I,2018-08-31 23:59:59,대형마트,239122.638390937,316705.693668735,대규모점포,,36.350384,127.436638
1194,대규모점포,08_25_01_P,3860000,2009386021207500003,2009-12-29,,1,영업/정상,1,정상영업,,,,,02-3147-2981,4423.0,420-823,경기도 부천시 원미구 심곡2동 174번지 1호,경기도 부천시 원미구 부천로 7 (심곡동),,로얄쇼핑,2014-09-30 10:11:47,I,2024-01-02 00:16:32,쇼핑센터,180657.771489919,442562.696376175,대규모점포,,37.485054,126.782094
1195,대규모점포,08_25_01_P,3560000,2009356021707500001,2009-12-22,,1,영업/정상,1,정상영업,,,,,560-2500,10964.68,,인천광역시 서구 마전동 1031-1 롯데마트,"인천광역시 서구 원당대로 581, 롯데마트 (마전동)",22637,롯데마트 검단점,2025-12-29 20:20:33,U,2025-12-31 02:40:00,대형마트,170301.890390416,454745.482573844,대규모점포,,37.594543,126.664512
1196,대규모점포,08_25_01_P,4691000,2009469019307500001,2009-12-18,,1,영업/정상,1,정상영업,,,,,063-570-2500,11219.01,580-090,전북특별자치도 정읍시 농소동 446번지 1호 외 15필지,"전북특별자치도 정읍시 벚꽃로 85 (농소동,외 15필지)",,롯데쇼핑(주) 롯데마트 정읍점,2025-05-12 13:10:47,U,2025-05-14 02:40:00,대형마트,185466.212511596,231110.263474669,대규모점포,,35.579654,126.84046
1198,대규모점포,08_25_01_P,3250000,2009325008307500001,2009-11-30,,1,영업/정상,1,정상영업,,,,,678-2500,104322.0,600-017,부산광역시 중구 중앙동7가,부산광역시 중구 중앙대로 2 (중앙동7가),600-017,롯데백화점 광복점,2025-04-29 20:05:09,U,2025-05-01 02:40:00,백화점,385590.814676765,179553.867031936,대규모점포,,35.097995,129.036103
1199,대규모점포,08_25_01_P,3410000,2009341007107500001,2009-11-30,,1,영업/정상,1,정상영업,,,,,053-424-5585,4194.0,700-739,"대구광역시 중구 삼덕동1가 15-1, 3",대구광역시 중구 동성로3길 35 (삼덕동1가),700-739,흥구삼덕빌딩,2022-12-13 11:24:06,U,2023-05-26 08:48:36,전문점,344203.891808536,264147.064731126,대규모점포,,35.866911,128.597406
1200,대규모점포,08_25_01_P,4181000,2009418016607500001,2009-11-27,,1,영업/정상,1,정상영업,,,,,033-248-7016,9687.55,200-070,강원특별자치도 춘천시 조양동 34번지,강원특별자치도 춘천시 금강로 68-9 (조양동),200-942,(주)메가마트 엠 춘천점,2024-12-30 17:48:05,U,2025-01-03 02:40:00,백화점,264033.833068137,486464.959442249,대규모점포,,37.87856,127.72862
1201,대규모점포,08_25_01_P,3990000,2009399015407500001,2009-11-26,,1,영업/정상,1,정상영업,,,,,031 570 8000,9041.0,472-865,경기도 남양주시 진접읍 장현리 216번지 1호,경기도 남양주시 진접읍 금강로 1447,,홈플러스(주)남양주진접점,2024-02-29 14:37:31,U,2024-03-02 02:40:00,그 밖의 대규모점포,216587.285919176,468805.572134094,대규모점포,,37.721553,127.188927
1203,대규모점포,08_25_01_P,3130000,2009313011807500010,2009-11-12,,1,영업/정상,1,정상영업,,,,,334-6949,3060.29,121-827,서울특별시 마포구 망원2동 517번지,서울특별시 마포구 월드컵로25길 26 (망원동),,성산프라자(마포영화블렌하임),2020-04-22 13:40:11,U,2020-04-24 02:40:00,그 밖의 대규모점포,191651.529315787,450694.803472189,대규모점포,,37.55849,126.906302
1204,대규모점포,08_25_01_P,4050000,2009405024007500002,2009-11-09,,1,영업/정상,1,정상영업,,,,,695-1043,50586.0,448-702,경기도 용인시 수지구 죽전2동 (주)신세계백화점죽전점,경기도 용인시 수지구 포은대로 536 (죽전동),448-702,(주) 신세계 사우스시티,2024-12-06 10:43:39,U,2024-12-08 02:40:00,백화점,209514.367988403,424782.528523847,대규모점포,,37.325008,127.108137
1205,대규모점포,08_25_01_P,3110000,2011311013107500001,2009-11-05,,1,영업/정상,1,정상영업,,,,,02 359 6466,3003.51,122-070,서울특별시 은평구 역촌동 31번지 6호,서울특별시 은평구 진흥로1길 28 (역촌동),122-897,서부종합시장,2022-12-22 14:37:32,U,2022-12-24 02:40:00,그 밖의 대규모점포,192773.974598512,455630.884111772,대규모점포,,37.602973,126.918957
1207,대규모점포,08_25_01_P,3920000,2009392005707500001,2009-10-15,,1,영업/정상,1,정상영업,,,,,0318302521,8798.06,483-010,경기도 동두천시 송내동 551번지,경기도 동두천시 평화로2169번길 21 (송내동),483-010,롯데쇼핑(주) 롯데마트 동두천점,2025-06-10 16:41:15,U,2025-06-12 02:40:00,대형마트,204589.217640042,486451.318446758,대규모점포,,37.880671,127.05295
1208,대규모점포,08_25_01_P,3220000,2009322012707500001,2009-09-30,,1,영업/정상,1,정상영업,,,,,02)545-1579,3273.17,135-820,서울특별시 강남구 논현2동 108번지,서울특별시 강남구 학동로43길 38 (논현동),135-820,논현웰스톤상가,2013-12-27 13:45:22,I,2018-08-31 23:59:59,그 밖의 대규모점포,203292.307005445,446247.511537864,대규모점포,,37.518453,127.03803
1209,대규모점포,08_25_01_P,3910000,2009391018107500001,2009-09-29,,1,영업/정상,1,정상영업,,,,,031 650 6720(6014),14648.42,450-150,경기도 평택시 비전동 830번지 1호,경기도 평택시 경기대로 279 (비전동),,뉴코아아울렛평택점,2024-11-22 13:24:17,U,2024-11-24 02:40:00,복합쇼핑몰,209947.80648191,388208.048761482,대규모점포,,36.99545,127.112544
1210,대규모점포,08_25_01_P,3110000,2009311013107500001,2009-09-28,,1,영업/정상,1,정상영업,,,,,02  69431052,6881.2,122-090,서울특별시 은평구 수색동 75번지,서울특별시 은평구 수색로 217 (수색동),,(주)이마트 수색점,2024-04-16 13:24:14,U,2024-04-18 02:40:00,대형마트,190977.850603548,453037.787995874,대규모점포,,37.579593,126.898649
1211,대규모점포,08_25_01_P,4201000,2009420011507500002,2009-09-24,,1,영업/정상,1,정상영업,,,,,033-649-8000,16617.0,210-933,강원특별자치도 강릉시 옥천동 189번지,강원특별자치도 강릉시 경강로 2120 (옥천동),,강릉 씨네몰,2024-03-13 13:29:34,U,2024-03-16 02:40:00,복합쇼핑몰,367257.089561415,474274.357968797,대규모점포,,37.755702,128.898678
1212,대규모점포,08_25_01_P,5540000,2009554012307500002,2009-09-23,,1,영업/정상,1,정상영업,,,,,031-799-7991,3977.2,464-801,경기도 광주시 경안동 25번지 3호,경기도 광주시 광주대로 30 (경안동),464-010,광주터미널이프라자,2022-11-28 10:08:29,U,2022-11-30 02:40:00,그 밖의 대규모점포,223061.389182349,434193.70905707,대규모점포,,37.409568,127.261274
1213,대규모점포,08_25_01_P,3860000,2009386021207500004,2009-09-23,,1,영업/정상,1,정상영업,,,,,624-8119,25023.5,,경기도 부천시 원미구 상동 539-1 소풍(부천터미널),"경기도 부천시 원미구 송내대로 239, 소풍(부천터미널) (상동)",14545,뉴코아부천점,2024-12-06 14:53:51,U,2024-12-08 02:40:00,쇼핑센터,178411.442079953,444684.405331659,대규모점포,,37.504121,126.756633
1214,대규모점포,08_25_01_P,3630000,2009363008007500002,2009-09-22,,1,영업/정상,1,정상영업,,,,,062-975-2522,8499.0,506-251,광주광역시 광산구 장덕동 1678번지 1호,광주광역시 광산구 장신로 98 (장덕동),506-859,롯데쇼핑(주) 롯데마트 수완점,2025-05-07 11:03:19,U,2025-05-09 02:40:00,대형마트,183530.641093884,187845.528746071,대규모점포,,35.189672,126.819981
1215,대규모점포,08_25_01_P,3100000,2009310010907500001,2009-09-21,,1,영업/정상,1,정상영업,,,,,02-948-2100,12287.0,139-726,서울특별시 노원구 중계2.3동 509번지 2001아울렛,서울특별시 노원구 동일로204가길 46 (중계동),139-726,이천일아울렛 중계점,2024-11-22 09:16:18,U,2024-11-25 02:40:00,복합쇼핑몰,205931.05327036,459884.197207567,대규모점포,,37.641304,127.067987
1217,대규모점포,08_25_01_P,5540000,2009554012307500003,2009-09-11,,1,영업/정상,1,정상영업,,,,,80261052,6673.32,464-801,경기도 광주시 경안동 20번지 46호,경기도 광주시 광주대로 30 (경안동),464-010,(주) 이마트 경기광주점,2024-04-16 14:01:40,U,2024-04-18 02:40:00,대형마트,223061.389182349,434193.70905707,대규모점포,,37.409568,127.261274
